q1,q2,q3,q4,q5,q6,q7
-89.99931,-89.91416,-0.16987255,-85.46904,103.36796,112.760086,18.851398
-90.0016,-89.945015,-1.523534,-92.19004,119.55328,106.23767,77.319374
-90.0171,-89.926315,-13.702246,-87.76859,105.89644,110.009155,107.83375
-89.98809,-90.03291,-3.6909935,-66.344864,-5.190728,-3.5839183,-42.33323
-89.99146,-90.06056,-11.64652,-58.257553,-88.35132,-52.02815,-50.16022
-90.001015,-90.04632,-18.45281,-67.500275,-85.15312,-82.35225,-48.67513
-90.0006,-90.03482,-9.201356,-68.66182,-80.15422,-76.503555,10.595152
-90.00129,-90.0227,-8.080838,-66.8952,-64.28245,-33.190296,21.44456
-89.99862,-89.995995,-7.135267,-68.1277,-51.425995,-42.92424,90.97488
-89.99733,-89.99627,3.2297227,-66.06292,-78.242004,-100.71365,141.29378
-89.99636,-90.01111,-0.74054456,-65.84576,-97.336624,-96.36861,36.253353
-89.997856,-89.99918,-0.2573159,-68.32447,-106.55714,-85.88015,-17.823753
-89.99821,-89.99487,-2.6589568,-67.29461,-106.85147,-81.142784,-25.54739
-89.998474,-89.99237,-0.44660786,-66.27978,-100.2119,-73.987656,-12.792228
-89.99927,-89.98644,5.886499,-67.05683,-86.37655,-62.701004,15.7376
-89.999535,-89.98275,0.7146976,-68.03709,-57.77453,-50.48463,77.15117
-89.997665,-89.99729,-1.9387085,-69.40176,-57.6806,-45.834545,122.57621
-89.99937,-89.99043,-0.7320359,-66.7325,-51.613907,-37.88973,70.43143
-90.00068,-89.988266,1.7075593,-66.217354,-50.88847,-28.137854,35.201218
-90.00077,-89.98847,1.8850152,-65.22476,-53.27499,-21.776583,22.861355
-90.00036,-89.99133,2.230209,-64.202644,-56.01764,-18.63796,26.167648
-89.99942,-89.99706,1.7443521,-63.985092,-59.40267,-15.119539,45.626045
-89.9985,-90.00476,-2.2374537,-66.054054,-64.54551,-18.11786,85.9037
-89.99952,-90.00409,-2.3062603,-70.89266,-71.59572,-12.002251,97.52306
-89.99862,-90.006744,-1.1840556,-65.80112,-63.97496,-16.192772,89.652
-89.99902,-90.00339,0.31377193,-63.588154,-61.75417,-13.540185,61.618237
-89.9991,-90.00396,0.91026664,-62.426186,-61.691723,-12.947361,51.43707
-89.999016,-90.005554,0.42825672,-63.030262,-62.25731,-12.717646,59.072826
-89.99909,-90.00568,0.022266122,-65.12828,-65.30702,-12.040581,76.60067
-89.99936,-90.00376,-2.032715,-66.117134,-71.343254,-11.442294,90.2298
-90.00942,-89.98209,6.741071,-64.479965,-101.94025,10.986098,125.034485
-89.99899,-90.00563,-1.6878226,-65.0147,-70.96982,-11.3339,84.73471
-89.99848,-90.00533,-0.981621,-62.600197,-69.2099,-8.193039,55.270203
-89.998276,-90.00327,-1.5666602,-60.939655,-72.717316,-6.3881965,33.47257
-89.99828,-90.00291,-1.7975876,-61.51245,-75.36651,-6.275167,29.055008
-89.99795,-90.00329,-1.9922183,-61.594643,-77.878525,-5.689152,38.145412
-90.00574,-89.99386,9.92697,-62.376404,-99.17378,-19.586264,97.32498
-90.00591,-89.99622,7.985618,-63.353127,-100.361694,-9.4403,123.72852
-90.00605,-89.99238,11.318842,-60.728477,-98.62089,-8.654227,84.30362
-90.00523,-90.00008,9.900412,-58.428703,-93.892105,28.153013,57.0742
-90.00376,-90.00884,8.010349,-58.6595,-91.08005,47.579514,38.649147
-90.00258,-90.00983,7.27482,-59.952446,-91.21165,57.44996,43.570972
-90.002594,-90.00738,6.0662837,-60.957756,-90.105965,64.20148,63.95015
-90.003784,-90.001305,4.265369,-60.87818,-87.75924,67.134285,87.756714
-90.00348,-90.004196,8.86381,-64.335075,-91.092064,66.10029,129.43423
-89.996925,-89.97548,13.24869,-64.07194,-88.42971,89.48196,-118.14832
-89.99637,-89.989944,9.013458,-54.28957,-85.10636,47.406197,-93.17556
-89.99577,-89.99681,5.298097,-52.11842,-87.87574,30.074484,-48.44735
-89.997185,-89.98761,7.5428367,-50.709778,-96.49478,39.13456,-9.815245
-89.99958,-89.9758,4.353336,-49.28834,-99.302055,49.875946,16.161543
-90.00263,-89.970764,1.7529485,-57.361137,-96.63548,69.25675,74.71519
-90.00063,-89.971275,9.589937,-68.711586,-98.56404,101.30353,108.64066
-89.99637,-89.97954,11.851534,-55.648045,-78.5398,-38.202328,-52.59229
-89.99525,-89.994354,7.1261554,-54.869217,-73.99612,-5.3016,-64.2146
-89.998566,-89.98576,2.5396993,-56.433228,-71.49089,26.163912,-68.8541
-89.99989,-89.97703,4.56834,-60.792355,-71.98358,23.555033,-55.74337
-90.00203,-89.98523,3.830242,-61.89639,-71.63743,33.094494,26.113132
-90.00332,-89.98634,2.9899652,-56.952057,-69.353584,2.3231516,74.15561
-90.005905,-89.974815,11.007442,-57.738987,-76.3735,-26.075798,92.30791
-90.005936,-89.97626,4.6724067,-55.408848,-66.81875,-41.811188,46.91806
-89.99981,-90.00263,-3.3209918,-64.702896,-59.12404,-19.905216,24.546621
-89.99948,-90.00258,-2.748566,-65.33598,-59.205116,-17.974628,14.826084
-89.99957,-90.00284,-3.1735842,-62.858646,-57.22072,-18.949432,15.190971
-89.99974,-90.00279,-4.022263,-59.68772,-55.353336,-24.091242,34.973824
-89.999306,-90.00634,-2.2690222,-59.711708,-53.863255,-25.803654,71.37104
-89.99863,-90.00981,-0.94765306,-64.74491,-59.272785,-30.111645,118.38131
-89.99937,-90.00468,-1.6107285,-59.612743,-53.151333,-18.968758,60.074986
-89.99971,-90.000694,-1.8539507,-59.03402,-53.00253,-16.24023,25.414467
-89.99992,-89.99886,-0.15522698,-59.014458,-52.477715,-15.11506,14.054403
-89.999985,-89.9992,0.3307731,-59.24234,-51.543137,-14.3504305,19.272577
-89.99986,-89.99954,0.71845794,-59.788795,-52.205524,-14.403976,40.43301
-89.998856,-90.003586,-0.19516018,-61.596222,-56.12737,-17.008614,75.93067
-89.99893,-90.00658,-1.6345952,-65.591446,-63.066444,-17.723053,103.80521
-89.999176,-90.00131,0.873801,-61.65822,-55.8846,-15.842173,68.14328
-90.00017,-89.99812,2.230644,-60.09455,-50.61843,-12.799207,36.253643
-90.000336,-89.99797,2.7154043,-59.750515,-48.65863,-12.002769,23.332872
-90.00034,-89.997826,2.6066206,-59.95538,-48.957623,-11.977495,26.93626
-90.000084,-89.99728,2.598976,-60.822464,-51.951077,-13.023282,44.952774
-89.99899,-90.00163,0.45646068,-63.38047,-58.495144,-16.818754,76.61865
-89.99902,-90.00495,-1.3872511,-66.183624,-64.019615,-15.502712,99.69956
-89.99929,-90.00138,0.41612503,-60.602512,-52.801685,-16.109413,62.118965
-90.00006,-89.99836,0.20535061,-59.567184,-49.61986,-14.690296,21.89229
-90.00003,-89.99702,0.24436542,-59.159252,-49.809967,-15.299925,6.8735003
-89.99972,-89.99771,-0.80473065,-59.72554,-50.92097,-16.426596,7.6993294
-89.999825,-89.99862,-2.6805098,-59.861744,-50.180733,-17.336857,25.692865
-89.99995,-90.00092,-3.398947,-59.7294,-48.74806,-26.107718,66.1475
-89.99911,-90.00869,-2.6030219,-61.992832,-52.519653,-40.51046,116.089195
-90.00118,-89.9958,-3.2692702,-61.53287,-49.105774,-32.584076,68.916275
-90.00026,-90.00334,-3.157531,-65.54777,-49.282284,-26.041386,27.776384
-89.99951,-90.00314,-5.158602,-63.662792,-50.315144,-20.84738,16.069529
-89.99954,-90.00299,-6.65891,-61.328045,-49.663464,-21.091156,15.7291565
-90.0001,-90.004234,-4.262202,-60.06837,-48.677197,-10.821549,19.00997
-90.00392,-89.981285,0.16726276,-56.13764,-59.107807,47.80833,57.20187
-90.00309,-89.984024,3.9389646,-61.768764,-66.59626,41.82962,87.918495
-89.99993,-89.97644,7.2709785,-66.49252,-56.75447,40.365723,-65.70305
-89.9988,-89.985054,1.2974527,-58.98676,-42.96978,14.824895,-59.61159
-89.99486,-89.99819,-1.1885588,-60.39883,-48.662643,36.839043,-24.425287
-89.99478,-89.99162,1.8182237,-61.79225,-54.67561,62.576176,4.249972
-89.995735,-89.98219,2.4756715,-55.686867,-61.099655,62.639126,25.100594
-89.999466,-89.97876,10.073317,-59.833378,-48.63475,76.18312,57.333977
-89.99817,-89.98715,12.53265,-63.887974,-64.58915,90.301445,96.20963
-89.99554,-89.982796,11.768839,-58.724266,-42.659206,-2.786017,-42.671307
-89.996956,-89.993,3.6864297,-58.10515,-38.26153,7.682143,-52.411648
-89.99717,-90.012054,-1.7820275,-55.63205,-42.896942,-17.867863,-2.2967618
-89.99828,-90.00902,-0.42924622,-58.099632,-42.84922,-8.25502,-2.7185001
-89.9993,-90.00941,2.9156473,-64.879944,-42.49701,10.134608,3.7326272
-90.00026,-90.00603,2.014097,-64.62009,-44.05303,1.856952,49.043186
-89.999565,-90.00602,-5.9562583,-61.44447,-42.37949,-42.90134,132.91371
-90.00262,-89.98488,1.7476385,-67.623566,-36.11327,-48.927513,63.885315
-90.00229,-89.98461,9.669544,-72.25544,-43.908356,-40.049656,-3.1829345
-90.00234,-89.9874,9.5403595,-68.57179,-41.451405,-33.669315,-20.879139
-90.00217,-89.98974,8.898136,-65.23134,-34.239655,-26.99649,-17.847378
-90.002045,-89.98825,8.715902,-63.49531,-34.12731,-25.526915,-6.55134
-90.00136,-89.98416,-0.36751106,-60.71702,-20.801813,-25.878536,41.148556
-89.99876,-89.995605,-7.009389,-59.09675,-31.124144,-43.86573,120.97694
-90.00261,-89.98178,4.133985,-60.362408,-25.769196,-14.572387,23.159773
-90.002304,-89.98766,2.8014581,-59.15083,-21.528074,-12.223632,6.2706103
-90.00187,-89.99106,1.407583,-59.481354,-20.554804,-13.005172,3.7563934
-90.002,-89.9909,1.1983697,-59.313335,-22.463861,-12.925353,4.49782
-90.002495,-89.988045,2.4682767,-58.84945,-26.210714,-11.661588,10.386266
-90.00268,-89.9825,1.9358346,-59.15505,-26.929775,-11.898627,37.620888
-90.0005,-89.98925,-0.94483495,-61.023735,-39.229412,-25.533089,90.0351
-90.0027,-89.9852,2.6879175,-58.52821,-27.088024,-10.407212,29.350834
-90.00221,-89.990685,1.0527942,-58.671707,-26.383419,-12.3195305,8.75201
-90.00206,-89.992905,-0.08428219,-59.679348,-24.63222,-13.7425785,5.0404015
-90.00214,-89.99237,0.04384014,-59.466908,-25.239893,-13.499504,6.443045
-90.00239,-89.989876,1.4329965,-58.74467,-27.118988,-12.070962,12.43023
-90.00271,-89.98386,2.1595514,-59.10004,-28.37507,-11.83485,38.602993
-90.00089,-89.98873,0.37848637,-61.929504,-41.33269,-24.417643,82.010124
-90.00349,-89.9817,3.2513368,-59.127632,-24.700535,-10.570432,25.108587
-90.002556,-89.98828,0.97745776,-59.765446,-20.348843,-13.368032,8.740076
-90.00207,-89.990074,-0.36544445,-60.95572,-16.039383,-14.170258,5.781908
-90.002045,-89.98903,-0.18064716,-61.070583,-14.596551,-13.973743,6.5107093
-90.00258,-89.98683,2.4103792,-61.26756,-14.62487,-13.498894,7.1895456
-90.00393,-89.974785,3.6407335,-63.606567,-12.096611,-24.56645,32.578876
-89.99985,-89.98712,-9.981629,-60.53406,-17.154627,-54.550014,129.00119
-90.00293,-89.98021,4.3543105,-67.65115,-20.217632,-34.504948,27.30276
-90.00033,-89.99259,1.8743684,-65.658195,-11.72078,-17.915192,8.085225
-89.9994,-89.99763,-3.2733128,-64.82954,-9.241603,-16.43358,10.068844
-89.99928,-89.99952,-3.408542,-63.795677,-8.919597,-16.270796,18.149883
-89.99907,-90.00187,4.575212,-63.43583,-9.600767,26.655716,9.777128
-89.99913,-89.999275,3.0552251,-63.93517,-18.085289,65.08582,1.8482263
-89.99966,-89.99958,2.9132688,-64.302345,-30.741737,48.42669,47.587463
-89.998856,-90.00243,0.60683036,-61.831474,-15.992931,52.75846,-7.4711766
-89.99695,-90.00611,-1.2485468,-60.94138,-16.49931,40.363964,-33.506252
-89.996666,-90.00514,-4.290212,-60.763557,-13.661968,30.79933,-33.07481
-89.9969,-90.001656,-7.496256,-61.351105,-8.0368805,27.902216,-21.66297
-89.99611,-89.992516,1.2999189,-53.84808,-32.44317,37.586662,1.6488584
-89.99758,-89.98967,4.5193114,-60.684032,-38.383896,100.20952,58.205776
-89.9966,-89.99427,8.879152,-62.38105,-49.67412,105.57025,104.362595
-89.999084,-89.98877,6.8059,-52.41136,-29.04309,27.187891,-19.868746
-89.9969,-90.00428,-2.2159102,-62.093533,-4.8146544,34.559822,-36.427864
-89.99767,-90.0148,-16.641968,-60.000397,4.757662,-6.37546,-39.823517
-89.998886,-90.00854,-10.950876,-58.564625,2.4093516,-17.439964,-3.0895057
-89.999916,-90.0007,-3.8678553,-59.49757,-0.6617055,-12.164669,34.918476
-89.99922,-89.99508,3.1869218,-62.91232,3.2038145,-9.187888,64.62518
-90.00199,-89.985306,0.97711444,-63.017826,-5.761616,-16.27495,123.82365
-90.0002,-89.98887,-7.4409065,-61.43072,-6.0182605,-36.42278,42.47283
-90.00077,-89.99034,-6.2117715,-60.25911,-7.220125,-25.210142,-3.4328392
-90.00132,-89.99406,-1.5063078,-59.551094,5.1721263,-21.823305,-8.561483
-90.00138,-89.99562,-1.1290591,-59.98439,5.108115,-21.501598,-8.47622
-90.0014,-89.99332,-2.258157,-60.69929,2.5071864,-21.586205,1.2265
-90.003,-89.98328,-0.83494115,-62.363903,-4.9817443,-22.353788,28.235552
-90.004616,-89.97328,0.5993421,-63.159542,-0.51803786,-17.2569,69.85409
-90.001755,-89.98948,-1.1703894,-61.18732,3.5784702,-19.200338,19.122398
-90.00116,-89.997185,-0.90960526,-61.696514,7.843299,-18.777304,-1.395689
-90.00149,-89.99998,3.8391206,-60.600353,4.4368525,-7.331086,-4.687548
-90.0014,-89.99995,4.035623,-60.553593,4.2160335,-7.492485,-4.4288783
-90.00117,-89.99727,-2.4695227,-62.31229,10.197888,-16.273306,2.9100397
-90.00195,-89.99177,-1.1942427,-60.479282,10.151602,-13.621694,27.636948
-90.00433,-89.97943,1.2171934,-61.73335,3.3101857,-13.780289,64.67074
-90.00151,-89.993774,-1.7076399,-61.24824,11.309375,-13.553848,20.781485
-90.001175,-89.99987,4.277057,-60.160892,3.8198035,-7.941554,-3.7007942
-90.00145,-89.99982,3.0504186,-60.138966,7.6946,-7.511076,-4.189588
-90.001396,-89.99982,3.1791418,-60.074684,7.205796,-7.59963,-4.0535603
-90.00104,-89.99985,4.65636,-60.643345,2.400259,-8.184621,-3.439717
-90.0017,-89.99309,-1.6709435,-60.56411,12.067705,-12.441665,27.592438
-90.00418,-89.98259,1.0223749,-61.16564,6.5139265,-13.248677,62.04002
-90.001236,-89.99408,-1.5608733,-61.579056,11.152971,-14.795962,15.816443
-90.001595,-89.99989,3.329561,-60.30059,6.8691754,-7.2241983,-4.822261
-90.00195,-89.99989,2.4322488,-60.064064,10.421139,-6.585898,-5.990108
-90.00213,-90.000244,2.7626646,-59.719353,9.66389,-6.566073,-7.6416445
-90.00201,-90.00061,4.096008,-59.398804,5.3628383,-6.951033,-8.880812
-90.00224,-89.98933,-1.8436978,-60.831596,9.288404,-18.527483,18.411486
-90.00295,-89.97836,-3.133055,-62.82663,4.6329265,-28.507645,80.6019
-90.001396,-89.99107,-5.281834,-59.48188,17.75978,-21.979166,25.505665
-90.00213,-89.99519,3.7704122,-58.598835,6.3259706,3.497148,-24.751078
-90.00079,-89.99402,1.4243782,-60.781025,11.45904,15.526912,-12.404876
-90.00008,-89.99474,-0.6995213,-62.08966,11.571879,17.33942,9.309389
-90.000275,-89.99341,-1.4347689,-61.323547,10.120776,17.766838,34.42088
-90.00201,-89.99747,-6.7074695,-58.727924,29.024168,19.05544,39.063522
-90.00445,-89.98229,0.06652519,-58.216248,7.3001194,35.36194,71.597786
-90.00057,-90.00272,-15.486725,-60.51267,36.033474,18.64959,-27.004406
-89.99714,-89.99056,-3.8773854,-58.370598,16.846767,27.26019,-49.213642
-89.99541,-89.97246,-4.015043,-57.750767,11.877124,65.75107,-43.34393
-89.994545,-89.950745,-3.3390858,-60.00236,-3.07363,110.98442,-13.1384535
-89.99293,-89.938934,-3.4047062,-60.515156,-11.743671,136.65984,17.285698
-89.99796,-90.00099,-3.8295367,-51.886787,1.3848553,104.93089,67.94711
-89.99563,-90.01658,0.80581355,-59.72214,-12.496739,117.208824,123.88061
-90.00034,-90.00896,-13.370231,-65.65076,24.082787,-10.336302,-62.48249
-89.99585,-89.97849,-2.8530333,-57.160088,19.143671,53.788956,-45.489346
-89.99698,-89.995705,-2.5429738,-56.753555,30.909605,22.239458,-51.359203
-90.000565,-89.9974,-5.0818677,-63.73594,40.657112,-12.113143,-22.107553
-90.00079,-89.998695,-5.2096686,-66.650406,31.267466,1.4985276,38.84065
-90.001045,-89.998955,-2.1898882,-63.751812,27.569258,-1.6698587,41.27872
-90.00089,-90.00284,-6.41461,-60.246582,35.348995,-27.224009,109.58895
-90.00213,-89.998604,1.7639596,-59.459034,26.316538,-3.4219685,-31.644
-90.00176,-90.00245,1.3335178,-61.755146,29.962881,-3.5783415,-34.06778
-90.00216,-90.001785,-0.6770079,-62.45587,32.01207,-4.8389964,-28.46603
-90.00235,-90.00097,-2.4745524,-62.880566,32.44292,-4.641835,-22.987938
-90.00247,-89.99962,-2.4324105,-62.424126,31.845415,-4.5822735,-15.891139
-90.002426,-89.99936,-2.5316718,-60.115723,30.101097,-5.5123997,-9.790513
-90.00204,-89.99923,-0.23223999,-57.68877,24.374226,-7.5229287,-5.426978
-90.00268,-89.99955,-2.5541298,-60.64035,31.875914,-6.398745,-8.271442
-90.00308,-89.9997,-3.3414938,-63.05405,36.185898,-5.6435337,-9.740651
-90.00335,-89.99984,-4.5709767,-63.710175,39.03343,-5.5485597,-9.944441
-90.00329,-89.999794,-4.4414973,-63.611088,38.913555,-5.9328985,-9.3391905
-90.0029,-89.99956,-3.2696621,-62.749798,35.853004,-6.672012,-7.973614
-90.002396,-89.99933,-2.602709,-60.923958,32.581604,-7.6897817,-5.6779733
-90.00218,-89.99794,0.78761554,-58.43285,27.00435,-7.453652,1.7975097
-90.00249,-89.9993,-2.9530814,-61.283215,33.78364,-7.6488466,-5.8653774
-90.00305,-89.99954,-4.746469,-62.65314,38.64398,-6.7756023,-7.7572875
-90.00332,-89.99967,-5.902476,-62.99621,41.309963,-6.4131637,-8.430428
-90.00326,-89.99964,-5.750178,-62.824486,40.87855,-6.53581,-8.203806
-90.0029,-89.99946,-4.445124,-62.142437,37.79191,-7.1054263,-7.094208
-90.002365,-89.99924,-2.98576,-60.729847,33.628025,-8.007885,-5.113093
-90.002335,-89.997536,0.54270434,-59.00553,28.776754,-7.1898656,3.8953888
-90.0026,-89.999435,-2.835048,-61.571938,34.641735,-7.3057704,-6.5714693
-90.00332,-89.999886,-4.8927627,-63.330338,40.207397,-5.63738,-9.5654545
-90.00351,-89.99993,-6.123364,-63.930317,42.47165,-4.622614,-11.039003
-90.003365,-89.99979,-5.801129,-63.739426,41.45255,-4.327228,-11.496422
-90.002914,-89.99996,-4.7139964,-62.993565,38.516785,-4.2845626,-12.244977
-90.00241,-89.99941,-2.8405669,-61.59842,33.698048,-4.5253386,-11.645166
-90.00204,-89.9993,-2.3555777,-58.712,30.606564,-5.3550744,-9.300324
-90.00202,-90.00186,-2.6157248,-60.716335,35.408882,-5.932143,-26.936218
-90.001434,-90.00266,-3.271456,-62.375076,38.8063,1.7747058,-34.845173
-90.00135,-90.00012,-2.6237319,-63.933937,40.56912,12.373196,-20.204489
-90.00248,-89.99825,0.44649002,-65.16377,38.678238,15.140345,11.686422
-90.00296,-89.99439,-0.40862015,-64.93829,37.124832,15.006507,36.82205
-90.003334,-89.98729,-4.48237,-62.22445,38.80028,23.297356,64.5835
-90.00142,-89.98359,-10.541675,-58.812466,37.288555,16.000034,87.725105
-90.00355,-89.98406,-9.905479,-57.57291,51.939293,44.106304,-45.204163
-89.996544,-90.000336,-0.5322325,-57.9766,38.782406,23.312223,-51.39623
-89.99451,-89.9938,1.971813,-60.21163,34.005394,39.95412,-37.59888
-89.994865,-89.98079,5.2920184,-58.075745,30.01916,65.065025,-1.6765385
-89.99748,-89.9741,0.7136514,-56.846664,31.210777,95.16608,31.540174
-89.997505,-89.97966,-0.5824988,-54.62628,25.190023,105.97625,60.99057
-89.99571,-90.0187,5.35893,-56.375793,31.767614,148.44176,124.52212
-89.99634,-89.98531,3.9729269,-60.72875,37.140945,50.93724,6.256558
-89.995766,-89.99791,-0.74590135,-57.17032,40.83223,23.271896,-48.375835
-90.00044,-90.003174,-0.6472895,-57.690956,44.924286,2.5247867,-52.32056
-90.003624,-89.99238,-4.1652827,-60.641464,55.55967,6.5789275,-33.685974
-90.00266,-89.99071,-2.8618557,-62.082287,50.307533,29.025335,57.27461
-90.00424,-89.989174,-3.670705,-61.203747,54.167957,16.898048,58.433624
-90.00358,-89.99172,-5.080114,-59.15913,52.05909,4.4379873,37.72209
-90.00277,-90.002556,-5.538117,-59.093487,56.431374,7.4235487,-30.892717
-90.00286,-90.00721,-5.6705594,-59.35577,60.064083,-3.4260166,-37.211464
-90.003006,-90.00731,-6.507951,-60.7833,60.547455,-3.4860902,-25.034922
-90.003136,-90.00736,-6.857383,-61.29453,59.603157,-3.6869235,-20.2852
-90.00342,-90.00567,-5.6086793,-61.6274,58.02215,-4.073077,-16.65483
-90.00361,-90.00285,-3.566068,-61.571922,55.486385,-4.607157,-11.613498
-90.003426,-90.00039,-1.671098,-60.682766,52.67133,-6.1106677,-4.025428
-90.004105,-90.00117,-3.45762,-63.013744,57.178097,-4.7923245,-9.341496
-90.0045,-90.00166,-4.826407,-63.93725,59.84626,-4.5353436,-10.767607
-90.004684,-90.001526,-5.527801,-64.22894,60.92247,-4.5025167,-10.72705
-90.0047,-90.00125,-5.550818,-64.10931,60.72237,-4.7190986,-10.153589
-90.004486,-90.00112,-4.9020123,-63.615753,59.49969,-5.3973207,-9.083104
-90.00406,-90.00092,-3.5683901,-61.885067,57.121693,-6.3775744,-5.4636025
-90.00432,-89.997635,0.12261459,-59.381496,56.381428,-5.7931046,10.418677
-90.00412,-90.00097,-4.276362,-62.005833,57.813824,-6.5315843,-6.9906445
-90.00461,-90.00112,-5.8260627,-63.443592,60.22658,-5.5046754,-9.078772
-90.00474,-90.00125,-6.4784017,-63.760517,61.198643,-5.0579047,-9.578731
-90.004715,-90.00121,-6.4083123,-63.618755,61.03883,-5.18036,-9.448067
-90.00452,-90.001114,-5.609857,-62.948185,59.90431,-5.777579,-8.555949
-90.00416,-90.00083,-4.359175,-61.692764,57.631683,-6.1633935,-3.141737
-90.00446,-89.99723,0.07148525,-59.544476,57.43756,-5.677298,12.402035
-90.004265,-90.00118,-4.044496,-62.28313,59.538002,-6.1163254,-7.5848927
-90.00467,-90.00156,-5.226996,-63.153954,62.650146,-4.7661824,-9.829246
-90.00448,-90.0038,-5.9718432,-62.823536,64.95884,-4.767728,-12.287513
-90.004326,-90.0051,-5.9882026,-62.23628,65.67538,-4.8067064,-13.81001
-90.00404,-90.00577,-5.212258,-61.27162,64.61438,-4.760346,-14.369548
-90.003654,-90.00541,-3.8722146,-60.198154,62.25109,-5.0757947,-13.154495
-90.003204,-90.001854,-2.0710347,-58.62366,59.3573,-8.502931,-0.5051797
-90.00316,-90.0081,-3.3760931,-59.293583,65.68388,-5.6721287,-33.071068
-90.00354,-90.007805,-3.3797934,-60.059414,67.16158,1.3648487,-51.187492
-90.001816,-90.01093,-1.3844607,-59.229244,67.76597,4.912225,-37.930954
-90.00094,-90.008095,2.4669263,-57.877132,67.65049,8.708127,3.8329387
-90.002174,-89.995804,1.5815132,-59.01471,64.02712,26.52898,55.376884
-90.00433,-89.98011,-0.42323616,-60.523045,60.06559,35.45187,89.007454
-90.00484,-89.96422,-4.835834,-58.07764,55.893635,37.83017,114.65219
-90.00478,-89.97961,0.3727872,-57.51476,56.33779,44.87654,-71.02309
-89.99876,-90.001526,5.492389,-56.108677,66.90037,3.6496527,-59.641396
-89.99702,-89.98632,2.999294,-58.192635,52.802937,40.254715,-25.177555
-89.99803,-89.97415,-5.0851884,-62.33947,53.161747,61.045265,9.601296
-89.99862,-89.97875,-3.8864453,-61.168217,58.853046,90.08822,34.246136
-89.99714,-89.995834,0.10358307,-63.67995,62.02782,115.788025,73.115456
-89.997475,-90.00075,0.7279794,-66.52111,68.667725,115.481804,106.23373
-89.99792,-89.99162,0.13122818,-64.51388,60.03646,65.42784,33.49382
-89.996796,-89.989944,1.1967618,-56.22089,55.11985,30.880192,-28.530403
-89.99633,-90.00725,3.8949564,-56.390144,70.68289,15.313455,-47.856407
-89.99372,-90.022545,6.564773,-61.30863,75.50743,18.375673,-34.777527
-89.99106,-90.03867,7.3965697,-62.370125,80.13087,2.1939766,44.421467
-89.9921,-90.03173,7.0204043,-64.50324,82.954895,-3.1910646,82.44073
-89.99789,-90.00093,-1.3255904,-61.135643,84.324196,-30.394926,108.27184
-89.994514,-90.03975,2.2250268,-61.1294,92.170715,-21.143373,-42.592052
-89.99436,-90.04134,2.8504636,-60.303143,88.273674,10.162811,-62.128063
-89.99519,-90.03609,5.136186,-60.228592,89.94822,12.02171,-52.611465
-89.99608,-90.03231,5.1435237,-60.72072,91.15905,7.8306355,-39.04687
-89.997635,-90.028725,1.5766475,-61.75425,90.64869,-5.984313,-25.122612
-89.999626,-90.01876,-1.812917,-61.974014,92.02935,-21.199326,-4.073827
-90.003624,-89.998245,-1.3312428,-61.87914,93.66251,-23.01964,55.86275
-90.000084,-90.01988,-2.1424983,-61.52645,89.44024,-16.138433,-10.569636
-89.99871,-90.021935,1.8573873,-61.010544,90.72537,-5.79446,-13.71893
-89.99836,-90.022316,3.902414,-60.886738,91.82186,2.9712894,-15.139596
-89.9987,-90.02107,2.960035,-60.518776,90.898605,0.46778855,-14.332017
-89.9996,-90.0197,-0.7238209,-59.93177,87.73868,-10.310712,-11.432019
-90.00115,-90.01528,-4.060097,-58.787395,85.92328,-15.119598,-7.6368895
-90.0048,-89.99936,-4.710195,-58.700333,87.434166,-16.473976,39.4664
-90.000824,-90.01629,-4.2089047,-58.61471,85.32971,-14.788144,-8.479012
-89.99951,-90.01922,0.6373756,-59.40251,88.14384,-3.9811876,-12.210205
-89.998955,-90.01972,3.583452,-59.68579,90.26266,4.939865,-14.335359
-89.999084,-90.019585,2.9838197,-59.549683,89.80625,3.4226177,-13.946487
-89.999825,-90.01869,-0.58207536,-59.072456,87.192825,-6.7659354,-11.456367
-90.00116,-90.01484,-4.587211,-57.78036,84.83821,-14.359551,-7.494297
-90.00437,-90.00232,-4.9221654,-57.92471,87.18346,-15.126847,32.617134
-90.000275,-90.01857,-1.7319653,-59.650894,88.426094,-11.86353,-11.1133795
-89.997574,-90.027565,5.4088283,-60.787758,95.05555,13.994615,-17.382214
-89.996254,-90.032814,10.643635,-60.427917,99.46945,34.534286,-22.14522
-89.99563,-90.03687,11.629087,-60.364235,100.33674,38.216347,-24.499485
-89.99561,-90.03861,9.299473,-61.926064,100.36627,38.479023,-24.272926
-89.99603,-90.04184,4.4363513,-63.369907,100.17418,32.464973,-19.926016
-89.9981,-90.032,-2.6346562,-60.94348,100.26688,5.855261,2.2120354
-89.990814,-90.05798,6.5941215,-63.330894,105.15914,66.88612,-47.76875
-89.99,-90.05071,12.359562,-63.30184,100.964195,76.46941,-22.668808
-89.98924,-90.048805,15.087124,-62.31353,96.582756,76.622406,6.349666
-89.98755,-90.05359,10.735729,-61.437073,92.74818,78.75384,41.585953
-89.98635,-90.06306,6.977138,-60.747833,93.72529,91.52365,28.04334
-89.98559,-90.068535,5.063562,-62.411007,96.383286,122.94943,0.50537807
-89.98935,-90.059875,5.4731936,-68.07212,96.563126,159.10992,68.09955
-89.98672,-90.05773,0.673846,-63.927765,98.31656,125.22431,-80.413
