q1,q2,q3,q4,q5,q6,q7,x,y,z,alfa,beta,gamma
-90,-90,30,60,0,90,60,0.06727014651428866,0.7296941870272706,0.45042924590978023,0.545462793244546,-0.44204484412206413,1.385772323635582
-90,-90,30,60,0,90,90,0.06653671033651112,0.7360493329574382,0.44905772296594326,0.47649356283852445,-0.4747450362208423,1.557261395581534
-90,-90,30,60,30,-90,-90,0.07439504787446062,0.7193285741179899,0.4482220759416798,0.6316178896562961,-0.47692284767447307,1.2865804215282672
-90,-90,30,60,30,-90,-60,0.08052992224032995,0.7040145915040154,0.44563817628555363,0.7627316483930118,-0.4746415874631679,1.089877724734497
-90,-90,30,60,30,-90,-30,0.08508437037771795,0.6901848731843371,0.4418829968550752,0.8671467021477406,-0.48760038110863513,0.9539925804467955
-90,-90,30,60,30,-90,0,0.08827322871141255,0.6778183407935425,0.4374435104189688,0.9469064380527942,-0.5281285513468936,0.86461220472142
-90,-90,30,60,30,-90,30,0.09032501423292691,0.6668391226246376,0.4326747486409407,1.003254792789438,-0.6021676509905056,0.8108310416657862
-90,-90,30,60,30,-90,60,0.09145837793752082,0.6571414908971701,0.4278262651461156,1.034305027441485,-0.7112565703225514,0.7873180078778746
-90,-90,30,60,30,-90,90,0.09187006925591797,0.6486064791844518,0.42306686665699195,1.032017522676895,-0.8538503761246592,0.7973004947151479
-90,-90,30,60,30,-60,-90,0.09173049283102358,0.6411121856644073,0.4185109384177159,1.1781630667939489,-0.7003036269669636,0.5952493321975576
-90,-90,30,60,30,-60,-60,0.09117968376873657,0.6345422412084155,0.4142119214213677,1.2597680496368373,-0.5969442797593455,0.4769269505171461
-90,-90,30,60,30,-60,-30,0.0903350363681856,0.628786351180398,0.41021172895386765,1.3121543082105014,-0.5481929098708649,0.4018104542330851
-90,-90,30,60,30,-60,0,0.08928953451132803,0.6237445654884259,0.4065233426272881,1.3485507561341956,-0.5524093963998647,0.35215867879971985
-90,-90,30,60,30,-60,30,0.08811638862562837,0.6193271725666819,0.40314556504732013,1.3740109670032472,-0.6061200884979945,0.319057830193497
-90,-90,30,60,30,-60,60,0.0868724844080467,0.6154545619340154,0.40006882301446595,1.3898616088451345,-0.7053033543635838,0.29817438049423456
-90,-90,30,60,30,-60,90,0.08560071548646644,0.6120567455560918,0.3972764945800489,1.394612949311659,-0.8458427714996901,0.28895493184014825
-90,-90,30,60,30,-30,-90,0.08433344245916213,0.6090724492712759,0.39475153438465,1.4463537731616058,-0.6613356121090991,0.21150964267300193
-90,-90,30,60,30,-30,-60,0.0830932913706854,0.6064484095274933,0.3924691052281737,1.4748486336698525,-0.545424518704826,0.16496231181096552
-90,-90,30,60,30,-30,-30,0.08189767574823048,0.6041382712583642,0.3904130167883354,1.4938070883622525,-0.4924437957073456,0.13350698951226897
-90,-90,30,60,30,-30,0,0.08075740477486593,0.602101902852269,0.38856207635283496,1.5078186217792393,-0.4965712897865174,0.11067081712849228
-90,-90,30,60,30,-30,30,0.07967947897679971,0.6003045409700443,0.38689737625631304,1.518654734613897,-0.5523254189936004,0.09307798710660031
-90,-90,30,60,30,-30,60,0.07866776755015784,0.5987160939637408,0.38540111913411557,1.5270514369593964,-0.6546642487526656,0.07877863771370594
-90,-90,30,60,30,-30,90,0.07772377563258039,0.5973105052885377,0.38405684239528826,1.533310813582643,-0.7989949617183202,0.06668192650702207
-90,-90,30,60,30,0,-90,0.07760549627395626,0.5968688044102877,0.383341704751684,1.5422520481130702,-0.6145499343184466,0.05242509834573305
-90,-90,30,60,30,0,-60,0.07749274997358621,0.5964732850709731,0.38269938419585786,1.5470592600246893,-0.5008275106166301,0.04387368855414608
-90,-90,30,60,30,0,-30,0.07738615411194287,0.596118943547771,0.38212267854288795,1.5501279364768772,-0.45079842228222333,0.038319457568027106
-90,-90,30,60,30,0,0,0.07728607986171487,0.5958013586014753,0.3816047822686657,1.5522513239373217,-0.45810995072178784,0.034654055950549795
-90,-90,30,60,30,0,30,0.07719266361462353,0.5955166050671341,0.381139666607608,1.5536789867565748,-0.5170366353318486,0.03232438222851236
-90,-90,30,60,30,0,60,0.07710588407252195,0.5952611986843968,0.3807218603933776,1.554402901422553,-0.6224210904444948,0.0310794415848225
-90,-90,30,60,30,0,90,0.07702559765806212,0.5950320411740773,0.380346476510702,1.5541872285685179,-0.7696189891908999,0.0309638936343155
-90,-90,30,60,30,30,-90,0.08154328196721025,0.5996898881737309,0.382814644516176,1.5252172809671054,-0.5864443476749954,0.08744127871958687
-90,-90,30,60,30,30,-60,0.08544681507613826,0.6040973890268472,0.3849094722469738,1.5021249876521905,-0.47288841794369213,0.13223275004651405
-90,-90,30,60,30,30,-30,0.08882071050551767,0.6082308948502457,0.386688412523653,1.4811726754481973,-0.42216816958889475,0.17275223131743592
-90,-90,30,60,30,30,0,0.09173939159770575,0.6120803542401236,0.3882016000606909,1.4607680049813037,-0.4279672377178015,0.21347125300190103
-90,-90,30,60,30,30,30,0.0942674498591327,0.6156452342891896,0.38949160463277177,1.43920488290276,-0.4844663285631246,0.25791439549450845
-90,-90,30,60,30,30,60,0.09645946805173933,0.6189316517418908,0.39059159398450455,1.413470027879934,-0.5862832543343768,0.30986412129736673
-90,-90,30,60,30,30,90,0.09836336718146149,0.6219501439772784,0.3915325938527548,1.3775743654477484,-0.7282928900750194,0.3753203612190104
-90,-90,30,60,30,60,-90,0.10327162753489987,0.6309037043855876,0.3942694910574997,1.3598966100920649,-0.5366115117478325,0.42241230556746756
-90,-90,30,60,30,60,-60,0.1071817735977821,0.6393073648756762,0.39641795222050075,1.3372569936877978,-0.41439749211415544,0.4705681004124227
-90,-90,30,60,30,60,-30,0.11027346606743307,0.6471165049876884,0.39808884787558607,1.3124559407662981,-0.35437826522144944,0.5228262128637001
-90,-90,30,60,30,60,0,0.11269907752435827,0.6543183122717194,0.3993749634454335,1.2862493128577595,-0.3497541515767951,0.5826708813066197
-90,-90,30,60,30,60,30,0.11458619901216636,0.6609214034586035,0.4003532302469339,1.2573617815968952,-0.394224294482322,0.6535167631850916
-90,-90,30,60,30,60,60,0.11604077871194013,0.6669484227294855,0.4010869926743964,1.2219792223450805,-0.48185838801189157,0.7393707766645623
-90,-90,30,60,30,60,90,0.11714908156680111,0.6724305980809433,0.40162625929469037,1.1724404729087496,-0.6066941449265132,0.8468191438252355
-90,-90,30,60,30,90,-90,0.11884315827007783,0.6845874533727545,0.4025248213775373,1.177543367110255,-0.407275111530073,0.8607853865509871
-90,-90,30,60,30,90,-60,0.11956577754974385,0.6956357868315959,0.40285654986874325,1.1656249837876491,-0.275711466282579,0.8940263870259351
-90,-90,30,60,30,90,-30,0.11956283601852796,0.705605167837977,0.40277303533703473,1.1478376533831003,-0.2049456500668144,0.9426585627411661
-90,-90,30,60,30,90,0,0.11903053054586595,0.7145542812296074,0.40238903763436246,1.128595152248076,-0.1880715814634324,1.0070856328175533
-90,-90,30,60,30,90,30,0.11812401041315304,0.7225573067479094,0.4017949666502967,1.1083326088536254,-0.21880317387879442,1.0883788889052002
-90,-90,30,60,30,90,60,0.1169642074643836,0.7296954047741214,0.40106016542518336,1.0842560088077946,-0.29143876031529087,1.1878661625801645
-90,-90,30,60,30,90,90,0.11564438038927369,0.7360504044876883,0.4002392132200077,1.05039089282705,-0.40046822524784204,1.3082949607789152
-90,-90,30,60,60,-90,-90,0.122065283200961,0.7193238778043557,0.3956229349551984,1.15394979668352,-0.2765767815153655,1.0895129877971739
-90,-90,30,60,60,-90,-60,0.12607550901496808,0.7040117945204855,0.39031011274387745,1.2312138417985905,-0.19128715662888904,0.932604331361573
-90,-90,30,60,60,-90,-30,0.12813515513590484,0.6901835382294905,0.3847738643874854,1.2924157387107313,-0.15084626510137847,0.8167361186203735
-90,-90,30,60,60,-90,0,0.12867287176133546,0.6778178967143993,0.37932914379675897,1.3422904568310157,-0.15682124080797777,0.7279304925180424
-90,-90,30,60,60,-90,30,0.12806302264196168,0.6668392047997805,0.37416894371334125,1.3827402208508648,-0.2082033937678508,0.6567382915249146
-90,-90,30,60,60,-90,60,0.1266191028096652,0.6571417965179742,0.3693999290607074,1.414504181872146,-0.3026247049362304,0.5970807560450332
-90,-90,30,60,60,-90,90,0.12459542378557648,0.6486068163157642,0.3650698288103577,1.4379377986239974,-0.4370833858235114,0.5455656174706041
-90,-90,30,60,60,-60,-90,0.12219425736845381,0.6411130444704958,0.36119342707482394,1.471263184300659,-0.24396355633068714,0.45764234256683783
-90,-90,30,60,60,-60,-60,0.1195685162703435,0.6345428089339616,0.357744057238613,1.4930650310898366,-0.11971480372740537,0.39239342235545543
-90,-90,30,60,60,-60,-30,0.11683753063061257,0.628786698517177,0.3547010844135099,1.5093122915516655,-0.058613792831532646,0.34092030168459625
-90,-90,30,60,60,-60,0,0.11408836741244642,0.6237447469418635,0.35202897006700645,1.522147127080429,-0.05495491292878759,0.2984784408511714
-90,-90,30,60,60,-60,30,0.1113838945273469,0.6193272247563555,0.3496899219307784,1.5323506604881212,-0.1033497813381904,0.2621715280435645
-90,-90,30,60,60,-60,60,0.10876809728988236,0.6154545274155226,0.34764661491505056,1.540266551726687,-0.19881071717091864,0.2302086996848092
-90,-90,30,60,60,-60,90,0.10627062392934852,0.6120567025118476,0.34586439304683886,1.5461463126979043,-0.3367697850404465,0.2015595069893402
-90,-90,30,60,60,-30,-90,0.10390971233258367,0.6090724223783361,0.34431049423935667,1.5526570712367644,-0.1466177829427043,0.16827038730282698
-90,-90,30,60,60,-30,-60,0.10169547797217175,0.6064483701807353,0.34295488536784924,1.5570796147214245,-0.027629322028351354,0.14090852231642054
-90,-90,30,60,60,-30,-30,0.09963205320378153,0.604138228202706,0.34177210914693146,1.5604358786052543,0.027233487753369014,0.11760922480601224
-90,-90,30,60,60,-30,0,0.09771913304880234,0.6021018568860117,0.34073932252892425,1.563085114350099,0.02433790771783501,0.09728793907583082
-90,-90,30,60,60,-30,30,0.09595331169976146,0.6003044944528935,0.3398366508947352,1.5651645763008395,-0.03056937077477905,0.0792435665406021
-90,-90,30,60,60,-30,60,0.09432903811665769,0.5987160479895216,0.3390466722518773,1.5667569363661868,-0.1323054778029107,0.06301894399137467
-90,-90,30,60,60,-30,90,0.09283939864550357,0.5973104592516983,0.3383544581593205,1.5679460423982217,-0.276200531379877,0.04832099896828171
-90,-90,30,60,60,0,-90,0.09237934206377417,0.5968687677362403,0.3377943637377072,1.568565394914227,-0.09151414771642435,0.04300667033842581
-90,-90,30,60,60,0,-60,0.09196056318095253,0.5964732476482733,0.3372944420536645,1.5689959843645656,0.022349895851312748,0.03849212990565136
-90,-90,30,60,60,0,-30,0.09157991812183865,0.5961189052188104,0.3368482817168886,1.5693342571749054,0.07246999623202231,0.0345804522052227
-90,-90,30,60,60,0,0,0.09123433001380367,0.5958013193826056,0.3364497987315738,1.56961236576836,0.06521996315255069,0.031145779041787156
-90,-90,30,60,60,0,30,0.09092089036747941,0.595516566290645,0.3360937047214696,1.5698391072078897,0.006336052844301977,0.028098429527140454
-90,-90,30,60,60,0,60,0.09063684940845027,0.5952611597777593,0.33577525496725463,1.5700169601776581,-0.09901843594369591,0.025373896690572155
-90,-90,30,60,60,0,90,0.09037964266347592,0.5950320012522116,0.3354902804385289,1.5701483680247377,-0.24619651384690136,0.022927131126035862
-90,-90,30,60,60,30,-90,0.09552609111854281,0.5996898565745709,0.3353689841933155,1.568986842633763,-0.06443899640932392,0.07295412934999113
-90,-90,30,60,60,30,-60,0.09995339174908761,0.6040973388014148,0.33523075065509783,1.568167232345329,0.04682139355494643,0.11778161050757795
-90,-90,30,60,60,30,-30,0.10376464189332149,0.6082310034161512,0.3350846798735919,1.5676137956477336,0.09461169779843587,0.15816722819046364
-90,-90,30,60,60,30,0,0.10704881370723138,0.6120805963474103,0.33493607050199464,1.5672846480115972,0.08526674721430322,0.1946782067540896
-90,-90,30,60,60,30,30,0.10988240592850378,0.6156454681506279,0.3347884488014409,1.5671239805198018,0.02449398238028899,0.22774828606308056
-90,-90,30,60,60,30,60,0.1123309517630996,0.6189318361869676,0.33464501912746825,1.5670589138243372,-0.08256959525423452,0.2577223588868091
-90,-90,30,60,60,30,90,0.11445054134065064,0.6219502649154497,0.33450797588701664,1.5670049401236,-0.23129648806908862,0.28490211799949705
-90,-90,30,60,60,60,-90,0.1200693621977646,0.6309038417381193,0.33442362366867645,1.566610321378541,-0.050802357781452326,0.36056021689707834
-90,-90,30,60,60,60,-60,0.12452955068785822,0.639307523567579,0.33432861673575615,1.5663497039698129,0.059279369750031854,0.4287685283685436
-90,-90,30,60,60,60,-30,0.12804241983489642,0.6471167915763298,0.33423017479386896,1.5662468073948472,0.10597406289174752,0.49036639438078733
-90,-90,30,60,60,60,0,0.13078616841946356,0.6543187198014808,0.33413183082751297,1.5662892876731196,0.09561365705788864,0.5460517071791745
-90,-90,30,60,60,60,30,0.13290950673090682,0.6609218478127138,0.33403526452090665,1.566429307399731,0.033904065273506014,0.5964064241998058
-90,-90,30,60,60,60,60,0.1345354929532645,0.6669488780387444,0.3339426167000056,1.5665999985271089,-0.07402091479500005,0.6419299817845213
-90,-90,30,60,60,60,90,0.135765350651261,0.6724309304933987,0.3338555467626268,1.5667273853810268,-0.22353887783886925,0.6830802808673412
-90,-90,30,60,60,90,-90,0.13767768566285135,0.6845884888781951,0.33378434796928474,1.5668470336587514,-0.0437811966463993,0.7712103349751368
-90,-90,30,60,60,90,-60,0.13846908491592935,0.6956367780643354,0.3337095271571646,1.5669558911239538,0.06561269768415946,0.8507623199181034
-90,-90,30,60,60,90,-30,0.13842494484935253,0.7056062011908569,0.33363929669455455,1.5671171817919056,0.11166535442817264,0.9225820585903212
-90,-90,30,60,60,90,0,0.13777210580185426,0.7145552511636902,0.33357335234117175,1.56733251148851,0.10071561006299201,0.9874248487615173
-90,-90,30,60,60,90,30,0.1366902447040639,0.7225582585427188,0.333512642342888,1.5675771247663852,0.038467259167644305,1.0459521753610512
-90,-90,30,60,60,90,60,0.13531893089317987,0.7296961945328214,0.33345620132241577,1.5678103352184694,-0.06994292817411275,1.0987571388167878
-90,-90,30,60,60,90,90,0.13376613038481586,0.7360510030527064,0.33340532829560693,1.5679866341183892,-0.2198980699351948,1.1463864729992868
-90,-90,30,60,90,-90,-90,0.13702953649040925,0.7193286286178859,0.32624212358413135,1.6131637487881565,-0.013920120877708723,1.0212919239789933
-90,-90,30,60,90,-90,-60,0.13784108051118238,0.7040166217688553,0.31962445292019326,1.6481007050976777,0.12806264037591042,0.9190700196498455
-90,-90,30,60,90,-90,-30,0.1368539763084605,0.6901879578628359,0.31379110024803664,1.6742703448747847,0.20975482886202487,0.8283206171591578
-90,-90,30,60,90,-90,0,0.1345961353907862,0.6778217260458802,0.30880050239078666,1.6914728399895254,0.2355769634969189,0.7421029451141113
-90,-90,30,60,90,-90,30,0.1314876964837379,0.6668423147493725,0.3046320454984714,1.7001817254038931,0.2099459785083476,0.6570354464354
-90,-90,30,60,90,-90,60,0.1278530708074049,0.6571442100718997,0.301220831408557,1.7022450910200317,0.13701219918030613,0.572535758661663
-90,-90,30,60,90,-90,90,0.1239361229498746,0.6486086086359636,0.2984806446146977,1.7004581281416715,0.02063703691816922,0.4895433765730088
-90,-90,30,60,90,-60,-90,0.11991667879754045,0.6411148499490285,0.2963222966473376,1.7000511262655233,0.22804118930829248,0.45577256496740975
-90,-90,30,60,90,-60,-60,0.11591941043078612,0.6345440443659357,0.2946471431749583,1.699068985575617,0.3631895933047335,0.41825447211966366
-90,-90,30,60,90,-60,-30,0.11203376161373974,0.628787562267061,0.29337686981981737,1.6945576119912689,0.43309053566917577,0.37657423652473965
-90,-90,30,60,90,-60,0,0.10831751952965851,0.6237453618987423,0.29243702622828005,1.6857034583942279,0.4440483387250835,0.3311794925466219
-90,-90,30,60,90,-60,30,0.1048063481009205,0.6193276701625803,0.291763395758419,1.6736209971831375,0.40170688984333275,0.2838909456930743
-90,-90,30,60,90,-60,60,0.10151974721318287,0.6154548568904702,0.29130163218382393,1.6604041191695158,0.31117078062074893,0.23718686018011356
-90,-90,30,60,90,-60,90,0.09846562014511634,0.6120568722036364,0.2910064196670039,1.6480130997691353,0.17711138014927125,0.19315219894624838
-90,-90,30,60,90,-30,-90,0.09564408911410174,0.6090726315836229,0.2908412892700205,1.6425787502487208,0.3694752715241009,0.17861830790490568
-90,-90,30,60,90,-30,-60,0.09304859570355759,0.6064484165035695,0.29077397466842764,1.6367647300877695,0.490342692406175,0.15981976730538883
-90,-90,30,60,90,-30,-30,0.09067021720446525,0.6041382652257421,0.2907812789077671,1.6291732914579988,0.5467827637638307,0.1377502034032881
-90,-90,30,60,90,-30,0,0.0884971781677218,0.6021018850921395,0.29084323310732635,1.619917152758424,0.5451679705078075,0.11381406166791076
-90,-90,30,60,90,-30,30,0.08651658627648208,0.600304516374253,0.29094434275451436,1.6100685950615399,0.49124825340400075,0.0898559974204825
-90,-90,30,60,90,-30,60,0.084714971392922,0.5987160634986878,0.2910723497156359,1.6008120706356808,0.39022743390078424,0.06755248471634923
-90,-90,30,60,90,-30,90,0.08307883389437505,0.5973104692660142,0.2912177078562995,1.5928547566001572,0.24681716146812221,0.04794176952199953
-90,-90,30,60,90,0,-90,0.08240024902848746,0.5968687837911234,0.29096259486715803,1.5922346232022755,0.431576303743828,0.04715274559886137
-90,-90,30,60,90,0,-60,0.0817876326071673,0.5964732564673005,0.29073901613450204,1.5915062539597113,0.5455142308483429,0.0450200000977458
-90,-90,30,60,90,0,-30,0.08123497454594943,0.5961189125495567,0.2905430527709279,1.5902202203229219,0.5957071771043746,0.04167027539435617
-90,-90,30,60,90,0,0,0.08073663825627891,0.5958013542741352,0.2903710889310814,1.5883345437195509,0.588526369011191,0.03736897572013661
-90,-90,30,60,90,0,30,0.08028724046342511,0.5955167373502647,0.2902198066816247,1.5861207976505518,0.529704605972027,0.03256180917562584
-90,-90,30,60,90,0,60,0.07988214774076029,0.5952613389501649,0.29008624021929363,1.5839411577761022,0.424403868455412,0.027708537782837456
-90,-90,30,60,90,0,90,0.07951690750149226,0.595032153382843,0.2899679854700704,1.582069169277551,0.2772690088837785,0.023118458282517518
-90,-90,30,60,90,30,-90,0.08391277472742202,0.5996897527470748,0.2872887292355701,1.6096239802813996,0.45768095033998135,0.08117250906854989
-90,-90,30,60,90,30,-60,0.0876778106071261,0.6040972637302094,0.2849554490757981,1.6378481268279326,0.5663152244059161,0.13954863038237655
-90,-90,30,60,90,30,-30,0.09090504803999945,0.6082308703830845,0.28292306409733115,1.6638857844293335,0.6106077938199999,0.19257778854778038
-90,-90,30,60,90,30,0,0.09367452738514363,0.6120804096734954,0.28115194289583495,1.6845424514983576,0.5974403131902142,0.23529939456745796
-90,-90,30,60,90,30,30,0.09605467173570482,0.6156453135462091,0.279607316904378,1.698577926581513,0.5330399127997285,0.26517490970809027
-90,-90,30,60,90,30,60,0.09810376165573662,0.618931703233879,0.2782590171910735,1.707268837967814,0.42290826684041566,0.28228761930156276
-90,-90,30,60,90,30,90,0.09987113005155546,0.621950148610907,0.2770806710101766,1.713418089170746,0.27187742847328755,0.2879770628223513
-90,-90,30,60,90,60,-90,0.10469522778680748,0.630903793522734,0.2741985344305314,1.7625630020852507,0.4370508974002922,0.39943698021003465
-90,-90,30,60,90,60,-60,0.1085103752990435,0.6393074879354204,0.2718861142868661,1.80962609279436,0.5296698573450217,0.5017044974202418
-90,-90,30,60,90,60,-30,0.11150268079733958,0.647116666108635,0.2700436965950476,1.8476727238696213,0.558850259230937,0.5851671517736257
-90,-90,30,60,90,60,0,0.11382885632294178,0.6543185075941164,0.26858583370751676,1.8725075296828366,0.5328842208587498,0.6437046953372082
-90,-90,30,60,90,60,30,0.11561930357452102,0.6609216622775562,0.26744045850010906,1.8850057269641296,0.45872026760353385,0.676511066976668
-90,-90,30,60,90,60,60,0.1169815194833448,0.6669487222082134,0.2665475199497158,1.8899755594121501,0.3419568009656155,0.6864591455783102
-90,-90,30,60,90,60,90,0.11800348001803179,0.6724308007907349,0.265857507149143,1.8937330130140535,0.18727937711717435,0.6769736243128509
-90,-90,30,60,90,90,-90,0.119621611099962,0.6845881338449216,0.2648374187841313,1.9435763380252353,0.32603968387142934,0.8257620981774189
-90,-90,30,60,90,90,-60,0.12027003552129441,0.695636468597877,0.26437731582923435,1.9865949700204328,0.39605642417156406,0.949478138245639
-90,-90,30,60,90,90,-30,0.12019609133680648,0.7056058390578562,0.26433800130107404,2.0162344103676784,0.4077149469820315,1.0410518245540028
-90,-90,30,60,90,90,0,0.11959761669924625,0.7145550698630474,0.26460749827039304,2.0313032986511774,0.3694537247981871,1.0983723622881185
-90,-90,30,60,90,90,30,0.11863036519777409,0.7225581970563035,0.26509621210300394,2.035730486254628,0.28761368575034396,1.1239348565314577
-90,-90,30,60,90,90,60,0.11741539853228476,0.7296963584140933,0.26573435253401834,2.0363815852751883,0.16705125635167567,1.122094377962278
-90,-90,30,60,90,90,90,0.11604563724171749,0.7360510349211977,0.26646672615878364,2.0411193797309832,0.012030288679157062,1.096041754300604
-90,-90,30,90,-90,-90,-90,0.13420853401650346,0.7193005720976278,0.30466897560832384,1.747273045854171,0.06852519870679255,1.0251436389170632
-90,-90,30,90,-90,-90,-60,0.13804667839430323,0.7040049170368674,0.3433367068244261,1.5108994621728984,0.022843097052756764,0.908878666106102
-90,-90,30,90,-90,-90,-30,0.13071378656797408,0.6901852006224667,0.37767296170395587,1.3319126955166878,-0.11351870086059437,0.8116316674474501
-90,-90,30,90,-90,-90,0,0.11594234276927978,0.677821539333214,0.40543907762204096,1.193647807558921,-0.31364162164290676,0.7628205590810884
-90,-90,30,90,-90,-90,30,0.09706029919110291,0.6668407883340443,0.4261030385301667,1.0627611064474822,-0.5531332569027264,0.7783387700145129
-90,-90,30,90,-90,-90,60,0.07663251645650138,0.6571402732629824,0.44016963939475817,0.8838194105400552,-0.809386681578041,0.8912429717993324
-90,-90,30,90,-90,-90,90,0.05642583688114599,0.6486029196545032,0.44864664979514013,0.5363206456901132,-1.0432229753518159,1.2046195229611292
-90,-90,30,90,-90,-60,-90,0.037529469120957296,0.6411074112669564,0.45269506065961723,0.5740907999976869,-1.0615840306973683,1.074383356638385
-90,-90,30,90,-90,-60,-60,0.020517655862556806,0.6345373739177677,0.4534096716668824,0.5508546068415399,-1.1150301399559113,1.0397545925634641
-90,-90,30,90,-90,-60,-30,0.005613382946117888,0.6287822640015818,0.4517484328006649,0.43101244461045823,-1.1926062793846182,1.1280534799491924
-90,-90,30,90,-90,-60,0,-0.007186915248939576,0.6237417027344052,0.4484848849491505,0.12210130419487722,-1.2695782676636795,1.4237086843941882
-90,-90,30,90,-90,-60,30,-0.018017717581451053,0.6193256491904608,0.44421791728840027,-0.44531526479603845,-1.284869139330783,1.9896494099463382
-90,-90,30,90,-90,-60,60,-0.027079327049997957,0.6154543030488647,0.43939407621044557,-0.9610068915710887,-1.1819119111474405,2.5109388369975836
-90,-90,30,90,-90,-60,90,-0.034595780395123475,0.6120575345361128,0.43433534145795416,-1.230501145018994,-0.9903226066685654,2.789997056313945
-90,-90,30,90,-90,-30,-90,-0.04078942536990304,0.6090741243454664,0.42926628568929753,-1.2269902158631507,-1.1011733591685167,2.7669727787455303
-90,-90,30,90,-90,-30,-60,-0.045868355092410745,0.6064506046194427,0.42433405702672433,-1.2568215266259648,-1.1518356110301677,2.78945660872567
-90,-90,30,90,-90,-30,-30,-0.05001684916577523,0.6041407323558202,0.4196349124295929,-1.3199757295754155,-1.1466296604490744,2.8527579673262125
-90,-90,30,90,-90,-30,0,-0.053395316097650046,0.6021044793985699,0.4152248227821095,-1.3933539434698008,-1.0890260987887304,2.930574953567042
-90,-90,30,90,-90,-30,30,-0.056140740740511494,0.6003071116409341,0.41113098684998084,-1.4546490706030804,-0.9833081726282088,2.9984266555683146
-90,-90,30,90,-90,-30,60,-0.058368156684212115,0.5987185622642858,0.40736167003084184,-1.4975337868750223,-0.8344717438905217,3.0485431090903723
-90,-90,30,90,-90,-30,90,-0.060173149678598825,0.5973128173187572,0.4039126185957277,-1.5253467542545307,-0.647306798579817,3.08332188695451
-90,-90,30,90,-90,0,-90,-0.062243096294058775,0.5968707855876735,0.40143925534613645,-1.5257164714489586,-0.791998558530844,3.0806291589384998
-90,-90,30,90,-90,0,-60,-0.06402052604312707,0.5964750326977019,0.39916290382098407,-1.5278648864230613,-0.8699197385275724,3.0819261327245866
-90,-90,30,90,-90,0,-30,-0.06555004547382484,0.5961204781378369,0.3970754998344077,-1.532395499811333,-0.8877276732860437,3.086957320663397
-90,-90,30,90,-90,0,0,-0.06686911300103303,0.5958026763569673,0.3951672101380975,-1.538548587474499,-0.851408553001407,3.094434182820327
-90,-90,30,90,-90,0,30,-0.06800921012440386,0.5955177163411465,0.3934271339716163,-1.5449008964937325,-0.7663538482866394,3.102599103147701
-90,-90,30,90,-90,0,60,-0.06899687276503398,0.5952621050671896,0.3918436876292533,-1.5503826833264251,-0.6374271918049045,3.1101777536476223
-90,-90,30,90,-90,0,90,-0.06985442522236104,0.5950327495591471,0.390405244086597,-1.5545998274157724,-0.469015489062666,3.1166669705811874
-90,-90,30,90,-90,30,-90,-0.07481566238379889,0.5996891010925043,0.3924417231264868,-1.5147257629742836,-0.6296604528784573,3.0514723848353347
-90,-90,30,90,-90,30,-60,-0.07918888552195641,0.6040968041443064,0.3940302250752748,-1.475107007815192,-0.7199723649334808,2.9848218194054583
-90,-90,30,90,-90,30,-30,-0.08303957804892431,0.6082305518900017,0.3952559442817285,-1.4413260375835462,-0.7475380131493394,2.926112545255364
-90,-90,30,90,-90,30,0,-0.08642692974528453,0.6120802109497515,0.39619427460139167,-1.41814060009687,-0.7194638448853807,2.8824402571543
-90,-90,30,90,-90,30,30,-0.08940547196504034,0.6156452401740456,0.39690594408144836,-1.4060275880211877,-0.6420339129876454,2.855884228353614
-90,-90,30,90,-90,30,60,-0.09202458879225661,0.6189317568865953,0.39743961269042694,-1.4016508583583354,-0.5205944166523229,2.8444384055860965
-90,-90,30,90,-90,30,90,-0.09432842889155016,0.6219503579336547,0.39783416834965063,-1.4003801190846992,-0.35972522542839674,2.84497379348785
-90,-90,30,90,-90,60,-90,-0.09949335537697232,0.6309018034796801,0.40022493717972263,-1.3421986631609248,-0.5128174916864224,2.725311428192768
-90,-90,30,90,-90,60,-60,-0.10367694222093922,0.639306142868756,0.4019935310181572,-1.2888528262183518,-0.5943905678798228,2.6169059148169826
-90,-90,30,90,-90,60,-30,-0.10704832279999846,0.647115861950625,0.4032621955971254,-1.2487416227793338,-0.6141265484228735,2.5314143944714234
-90,-90,30,90,-90,60,0,-0.10974927108647814,0.6543181316426379,0.4041421432901881,-1.2258991530690957,-0.5806100686145228,2.475060705749357
-90,-90,30,90,-90,60,30,-0.11190056255125437,0.6609216424420347,0.4047228742060034,-1.2179431124882747,-0.5006564964908029,2.4472421299336355
-90,-90,30,90,-90,60,60,-0.11360384567474004,0.6669490317867797,0.40507572419871957,-1.218365020927175,-0.379488726231685,2.4433927315205923
-90,-90,30,90,-90,60,90,-0.11494382375364252,0.6724314620136855,0.4052571854283333,-1.2196990295338515,-0.22140994775741557,2.45889990859039
-90,-90,30,90,-90,90,-90,-0.11684313070009458,0.684585872376249,0.4058177769075162,-1.1670919836274716,-0.3526238423495541,2.3055485648092144
-90,-90,30,90,-90,90,-60,-0.11775906357506499,0.6956352865768504,0.40584495846806423,-1.123406469283968,-0.41654256412124835,2.1796346645699987
-90,-90,30,90,-90,90,-30,-0.11794018672215811,0.7056054544316364,0.405467756253391,-1.0950870377993858,-0.42370111461082205,2.0883174406575096
-90,-90,30,90,-90,90,0,-0.11757939968092679,0.7145550766402851,0.4048074088944066,-1.082666339699343,-0.38242558229163753,2.033077540484301
